dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1735,1985,DEPUTADO JUAREZ HOSKEN                     PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO SR.
WINNFRIED JORDAN.","INDÚSTRIA, COMÉRCIO E SERVIÇOS","CONCESSÃO HONORÍFICA, CIDADANIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-09-03,000141815,PL. 1735 1985 - PROJETO DE LEI,2041,DELIBERAÇÃO DE PLENÁRIO,"HOMENAGEM
INDÚSTRIA",LEI 9182 1986 - LEI ORDINÁRIA,20171004,1220,zigoni,1985-08-30,"list(passo = 1, data = ""1985-08-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 5 1986\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO LAZARO DE ASSIS PINTO\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 13 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 23 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 14 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 6 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9182/1986,LEI 9182 1986 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1734,1985,DEPUTADO JOSÉ SANTANA                      PDS,"DÁ DENOMINAÇÃO DE MARIA RIBEIRO TAVARES À ESCOLA ESTADUAL DA PRAÇA SÃO
JOSÉ, DO MUNICÍPIO DE CARLOS CHAGAS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CARLOS CHAGAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-09-03,000141816,PL. 1734 1985 - PROJETO DE LEI,1680,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9150 1986 - LEI ORDINÁRIA,20120424,1007,rosanacf,1985-08-30,"list(passo = 1, data = ""1985-08-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 20 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 8 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/9150/1986,LEI 9150 1986 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1733,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL BERNARDO VALADARES DE VASCONCELLOS
À ESCOLA ESTADUAL DE 1º GRAU LOCALIZADA NO BAIRRO MORRO VERMELHO, EM
SETE LAGOAS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-31,000141818,PL. 1733 1985 - PROJETO DE LEI,2052,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9085 1985 - LEI ORDINÁRIA,20120424,1008,rosanacf,1985-08-29,"list(passo = 1, data = ""1985-08-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 10 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 2 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 23 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9085/1985,LEI 9085 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1732,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DÁ A DENOMINAÇÃO DE PROFESSORA ELZA MOREIRA LOPES À ESCOLA ESTADUAL DE
1º GRAU - 1ª A 4ª SÉRIES, DO BAIRRO MONTREAL EM SETE LAGOAS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-31,000141819,PL. 1732 1985 - PROJETO DE LEI,2052,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9048 1985 - LEI ORDINÁRIA,20120424,1009,rosanacf,1985-08-29,"list(passo = 1, data = ""1985-08-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 12 10 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 25 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9048/1985,LEI 9048 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1731,1985,DEPUTADO ALCYR NASCIMENTO                  PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL CARLOTA DE ANDRADE À ESCOLA
ESTADUAL DE ITANHOMI - 1º E 2º GRAUS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITANHOMI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-31,000141820,PL. 1731 1985 - PROJETO DE LEI,2791,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9058 1985 - LEI ORDINÁRIA,20120424,1010,rosanacf,1985-08-29,"list(passo = 1, data = ""1985-08-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 26 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2791, nome = ""DEPUTADO ALCYR NASCIMENTO"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/9058/1985,LEI 9058 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1729,1985,DEPUTADO AGOSTINHO PATRÚS                  PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DOS BAIRROS
LEBLON, SANTA BRANCA, PARAÚNA E JARDIM FLORENÇA, COM SEDE EM
BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-30,000141821,PL. 1729 1985 - PROJETO DE LEI,2790,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9040 1985 - LEI ORDINÁRIA,20120126,1149,rosanacf,1985-08-28,"list(passo = 1, data = ""1985-08-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 25 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2790, nome = ""DEPUTADO AGOSTINHO PATRÚS"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9040/1985,LEI 9040 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1728,1985,DEPUTADO SAMIR CECÍLIO                     PMDB,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO MUNICÍPIO DE CONCEIÇÃO
DAS ALAGOAS.",NA,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, CONCEIÇÃO DAS
ALAGOAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-30,000141822,PL. 1728 1985 - PROJETO DE LEI,3085,NA,IMÓVEL,NA,20120530,1513,rosanacf,1985-08-28,"list(passo = 1, data = ""1985-08-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 9 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 3085, nome = ""DEPUTADO SAMIR CECÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1727,1985,DEPUTADO MANOEL CONEGUNDES                 PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS
A HEITOR PICCHIONI.","INDÚSTRIA, COMÉRCIO E SERVIÇOS","CONCESSÃO HONORÍFICA, CIDADANIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-30,000141823,PL. 1727 1985 - PROJETO DE LEI,2807,NA,HOMENAGEM,NA,20150327,1735,malves,1985-08-28,"list(passo = 1, data = ""1985-08-28"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2807, nome = ""DEPUTADO MANOEL CONEGUNDES"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1726,1985,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"DECLARA DE UTILIDADE PÚBLICA O COMBEM - CONSELHO MUNICIPAL DO
BEM-ESTAR DO MENOR, COM SEDE EM UBERLÂNDIA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERLÂNDIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-29,000141824,PL. 1726 1985 - PROJETO DE LEI,1462,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9046 1985 - LEI ORDINÁRIA,20120126,1150,rosanacf,1985-08-27,"list(passo = 1, data = ""1985-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 25 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9046/1985,LEI 9046 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1725,1985,DEPUTADO KEMIL KUMAIRA                     PSDB,"DECLARA DE UTILIDADE PÚBLICA A CRECHE NOSSA MORADA, LOCALIZADA
NESTA CAPITAL.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-29,000141825,PL. 1725 1985 - PROJETO DE LEI,1695,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9101 1985 - LEI ORDINÁRIA,20120126,1443,rosanacf,1985-08-27,"list(passo = 1, data = ""1985-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 13 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 21 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9101/1985,LEI 9101 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1724,1985,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA GUIDO MARLIERE NÚMERO
66 (SEDE: BELO HORIZONTE).",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-29,000141826,PL. 1724 1985 - PROJETO DE LEI,1690,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9063 1985 - LEI ORDINÁRIA,20120126,1443,rosanacf,1985-08-27,"list(passo = 1, data = ""1985-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 26 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9063/1985,LEI 9063 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1723,1985,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE ASSISTÊNCIA AO
DEFICIENTE FÍSICO - ASADEF, COM SEDE EM FORMIGA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, FORMIGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-29,000141827,PL. 1723 1985 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9064 1985 - LEI ORDINÁRIA,20120126,1447,rosanacf,1985-08-27,"list(passo = 1, data = ""1985-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 26 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 13 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9064/1985,LEI 9064 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1722,1985,DEPUTADO SAMIR CECÍLIO                     PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS A
LUIZ DE GONZAGA FONSECA MOTA.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CONCESSÃO HONORÍFICA, CIDADANIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-29,000141828,PL. 1722 1985 - PROJETO DE LEI,3085,NA,HOMENAGEM,NA,20150327,1736,malves,1985-08-27,"list(passo = 1, data = ""1985-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1985\nCOMISSÕES:\nCONSELHO DA MEDALHA\nRELATOR: CONSELHEIRO HÉLIO ARMAND WERNECK CORTES\nPARECER FAVORÁVEL. APROVADO\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 13 3 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 3085, nome = ""DEPUTADO SAMIR CECÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1721,1985,DEPUTADO LUIZ VICENTE                      PSDB,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL DE PROPRIEDADE DO ESTADO
AO MUNICÍPIO DE MONTE SANTO DE MINAS. (CONSTRUÇÃO, PELA PREFEITURA
MUNICIPAL, DE UM ALMOXARIFADO, GARAGEM E OFICINA MECÂNICA PRÓPRIAS).",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, MONTE SANTO DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-28,000141832,PL. 1721 1985 - PROJETO DE LEI,2044,NA,IMÓVEL,LEI 9343 1986 - LEI ORDINÁRIA,20120530,1515,rosanacf,1985-08-26,"list(passo = 1, data = ""1985-08-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 8 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1986, COM A EMENDA 1.\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 10 1986, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO.\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 10 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO ALMADA\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPARECERES PUBLICADOS EM 21 8 1986\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 9 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 25 10 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2044, nome = ""DEPUTADO LUIZ VICENTE"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9343/1986,LEI 9343 1986 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
