dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,legislacaoCitada,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,3538,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,CONCEDE PENSÃO ESPECIAL À DONA MARIA DA CONCEIÇÃO CARNEIRO.,NA,"CONCESSÃO, PENSÃO ESPECIAL, VIÚVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151586,PL. 3538 1966 - PROJETO DE LEI,,BENEFÍCIO PESSOAL,LEI 4129 1966 - LEI ORDINÁRIA,20121025,1019,vitoria,1966-01-31,"list(passo = 1, data = ""1966-01-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 18 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 18 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: PERDEU PRAZO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 4 1966"")",list(),list(),"list(descricao = ""MSG 1044 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4129/1966,LEI 4129 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3537,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"DISPÕE SOBRE OS SERVIDORES APOSENTADOS NO CARGO DE ASSESSOR
TÉCNICO DE MEDICINA LEGAL.",NA,"DISPOSITIVOS, APOSENTADO, HIPÓTESE, CARGO, ASSESSOR TÉCNICO, MEDICINA
LEGAL.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151587,PL. 3537 1966 - PROJETO DE LEI,,PESSOAL,NA,20121025,1018,vitoria,1966-01-31,"list(passo = 1, data = ""1966-01-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: (NÃO CONSTA)\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WILSON MODESTO\nPUBLICAÇÃO: (NÃO CONSTA)\nFINANÇAS\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: (NÃO CONSTA)\nESPECIAL\nRELATOR: (NÃO CONSTA)\nPUBLICAÇÃO: 7 5 1966\nCOMISSÃO ESPECIAL\nAPROVADO PELA COMISSÃO ESPECIAL, EM 6 5 1966\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 21 3 1966\nVETO TOTAL MANTIDO EM 23 9 1966"")",list(),list(),"list(descricao = ""MSG 1043 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3536,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA AQUISIÇÃO DE IMÓVEL, NA CIDADE DE GOVERNADOR VALADARES.",NA,"AUTORIZAÇÃO, EXECUTIVO, AQUISIÇÃO, IMÓVEL, MUNICÍPIO, GOVERNADOR
VALADARES.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-02-01,000151588,PL. 3536 1966 - PROJETO DE LEI,,IMÓVEL,NA,20120521,1720,rosanacf,1966-01-31,"list(passo = 1, data = ""1966-01-31"", local = ""PLENÁRIO"", historico = ""RETIRADO, DE ACORDO COM OFÍCIO 996, DO SR. GOVERNADOR ISRAEL\nPINHEIRO DA SILVA, EM 14 2 1966"")",list(),list(),"list(descricao = ""MSG 1042 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3535,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"CONCEDE PROMOÇÃO AOS OFICIAIS E PRAÇAS DA POLÍCIA MILITAR, QUE
TENHAM EFETIVAMENTE PARTICIPADO DOS MOVIMENTOS REVOLUCIONÁRIOS
DE 1930 OU 1932.",NA,"CONCESSÃO, PROMOÇÃO, OFICIAL DA POLÍCIA MILITAR, PRAÇA, (PMMG),
HIPÓTESE, PARTICIPAÇÃO, REVOLUÇÃO.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1966-02-01,000151589,PL. 3535 1966 - PROJETO DE LEI,,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL",NA,20121025,1018,vitoria,1966-01-31,"list(passo = 1, data = ""1966-01-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 4 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 1 4 1966\nSEGURANÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SINVAL BOAVENTURA\nPUBLICAÇÃO: 1 4 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 1 4 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 19 4 1966\nESPECIAL\nRELATOR: (NÃO CONSTA)\nPUBLICAÇÃO: 10 5 1966\nREJEITADO PELA COMISSÃO ESPECIAL EM 9 5 1966, ARQUIVE-SE."")",list(),list(),"list(descricao = ""MSG 1041 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3534,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,AUTORIZA A AQUISIÇÃO DE IMÓVEL NA CIDADE DE POMPÉU.,NA,"AUTORIZAÇÃO, EXECUTIVO, AQUISIÇÃO, IMÓVEL, MUNICÍPIO, POMPÉU.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151590,PL. 3534 1966 - PROJETO DE LEI,,IMÓVEL,NA,20120521,1719,rosanacf,1966-01-31,"list(passo = 1, data = ""1966-01-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 3 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 3 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 11 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WILSON MODESTO\nPUBLICAÇÃO: 11 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WILSON MODESTO\nPUBLICAÇÃO: 22 3 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS MEGALE\nPUBLICAÇÃO: 29 3 1966\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 16 4 1966\nVETO TOTAL MANTIDO EM 5 10 1966"")",list(),list(),"list(descricao = ""MSG 1040 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3533,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,"ELEVA O MONTANTE DAS DOAÇÕES EM TÍTULOS DA DÍVIDA PÚBLICA ESTADUAL,
PREVISTAS NAS LEIS QUE MENCIONA.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, AUMENTO, RECURSOS FINANCEIROS, TÍTULO DA DÍVIDA
PÚBLICA, DESTINAÇÃO, DOAÇÃO.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151591,PL. 3533 1966 - PROJETO DE LEI,,FINANÇAS PÚBLICAS,NA,20151113,1713,malves,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DE CASTRO\nPUBLICAÇÃO: 6 5 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 6 5 1966\nCOMISSÃO ESPECIAL\nAPROVADO PELA COMISSÃO ESPECIAL EM 6 5 1966\nPUBLICAÇÃO: 7 5 1966\nVETADO TOTALMENTE\nPUBLICAÇÕES DA RAZÃO DO VETO: 19 5 1966\nMANTIDO O VETO TOTAL EM: 29 9 1966"")",list(),list(),"list(descricao = ""MSG 1039 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3531,1966,DEPUTADO LOURIVAL BRASIL                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O ABRIGO SANTA HELENA, COM SEDE NA CIDADE
DE JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151592,PL. 3531 1966 - PROJETO DE LEI,322,UTILIDADE PÚBLICA,LEI 4202 1966 - LEI ORDINÁRIA,20120302,1512,rosanacf,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 5 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 6 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAUL FERNANDES\nPUBLICAÇÃO: 20 4 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SOUSA E SILVA\nPUBLICAÇÃO: 12 5 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 23 6 1966\nPROMULGADO\nPUBLICAÇÃO DA LEI: 7 7 1966."")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""PMDB"")",/legislacao/mineira/LEI/4202/1966,LEI 4202 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3530,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,"DISPÕE SOBRE A DESAPROPRIAÇÃO DE BENS E INSTALAÇÕES ELÉTRICAS
PERTENCENTES A PREFEITURA MUNICIPAL DE PIUM-I, DESTINADA A
PROPORCIONAR MEIOS PARA PROMOVER A ELETRIFICAÇÃO DA CIDADE DE
VARGEM BONITA.",NA,"AUTORIZAÇÃO, EXECUTIVO, DESAPROPRIAÇÃO, IMÓVEL, BENS, PREFEITURA
MUNICIPAL, MUNICÍPIO, PIUMHI, OBJETIVO, ELETRIFICAÇÃO, VARGEM BONITA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151593,PL. 3530 1966 - PROJETO DE LEI,,IMÓVEL,LEI 4151 1966 - LEI ORDINÁRIA,20121025,1017,vitoria,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 3 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 4 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAUL FERNANDES\nPUBLICAÇÃO: 11 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 11 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 26 3 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS MEGALE\nPUBLICAÇÃO: 20 4 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 5 1966"")",list(),list(),"list(descricao = ""MSG 1037 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4151/1966,LEI 4151 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3529,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,"ELEVA O VALOR DA SUBVENÇÃO CONCEDIDA À CAMPANHA NACIONAL DE EDUCANDÁRIOS
GRATUITOS.",FINANÇAS PÚBLICAS,"ALTERAÇÃO, VALOR, SUBVENÇÃO, INSTITUIÇÃO EDUCACIONAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151594,PL. 3529 1966 - PROJETO DE LEI,,SUBVENÇÃO,LEI 4126 1966 - LEI ORDINÁRIA,20131024,1728,rosanacf,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: (NÃO CONSTA)\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WILSON CHAVES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 4 1966"")",list(),list(),"list(descricao = ""MSG 1036 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4126/1966,LEI 4126 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3528,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,DISPÕE SOBRE O ESTÍMULO FISCAL A INDÚSTRIAS NOVAS.,NA,"CONCESSÃO, INCENTIVO FISCAL, INDÚSTRIA.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151595,PL. 3528 1966 - PROJETO DE LEI,,"INDÚSTRIA
TRIBUTOS",NA,20171004,1208,zigoni,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nRELATOR: DEP. ARTUR FAGUNDES\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 5 4 1966\nMANTIDO O VETO TOTAL EM 5 10 1966"")",list(),list(),"list(descricao = ""MSG 1035 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3527,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,CONCEDE PENSÃO À VIÚVA DE SIMEÃO PENA DE FARIA.,NA,"CONCESSÃO, PENSÃO ESPECIAL, VIÚVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151596,PL. 3527 1966 - PROJETO DE LEI,,BENEFÍCIO PESSOAL,LEI 4182 1966 - LEI ORDINÁRIA,20121025,1015,vitoria,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 3 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 8 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 8 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 1 4 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1966"")",list(),list(),"list(descricao = ""MSG 1034 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4182/1966,LEI 4182 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3526,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,"AUTORIZA O GOVERNO DO ESTADO A PERMUTAR IMÓVEL COM A SOCIEDADE
CONCEPCIONISTA DO ENSINO.",NA,"AUTORIZAÇÃO, EXECUTIVO, PERMUTA, IMÓVEL.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151597,PL. 3526 1966 - PROJETO DE LEI,,IMÓVEL,NA,20120521,1707,rosanacf,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 4 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 4 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JARBAS MEDEIROS\nPUBLICAÇÃO: 22 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO QUINTÃO\nPUBLICAÇÃO: 22 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO QUINTÃO\nPUBLICAÇÃO: 26 4 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ DE CASTRO\nPUBLICAÇÃO: 5 5 1966\nCOMISSÃO ESPECIAL\nPUBLICAÇÃO: 7 5 1966\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 19 5 1966\nVETO TOTAL MANTIDO EM 29 9 1966"")",list(),list(),"list(descricao = ""MSG 1033 1966"")",N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3524,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,"ABRE CRÉDITO ESPECIAL DE CR$ 10.000.000,00 À SECRETARIA DE ESTADO
DA FAZENDA.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-02-01,000151598,PL. 3524 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4123 1966 - LEI ORDINÁRIA,20140218,1731,sheyla,1966-01-28,"list(passo = 1, data = ""1966-01-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 1 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 3 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CARLOS MEGALE\nPUBLICAÇÃO: 8 3 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 8 3 1966\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WILSON MODESTO\nPUBLICAÇÃO: 22 3 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 4 1966."")",list(),list(),"list(descricao = ""MSG 1031 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4123/1966,LEI 4123 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3522,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,CRIA O CARGO DE CAPELÃO DA GUARDA CIVIL.,ADMINISTRAÇÃO PÚBLICA,"CRIAÇÃO, CARGO EM COMISSÃO, CAPELÃO DA GUARDA CIVIL, QUADRO GERAL,
EXECUTIVO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1966-01-29,000151600,PL. 3522 1966 - PROJETO DE LEI,,"EXECUTIVO
PESSOAL",LEI 4131 1966 - LEI ORDINÁRIA,20131024,1730,rosanacf,1966-01-27,"list(passo = 1, data = ""1966-01-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nCOMISSÕES:\nCONSTITUIÇÃO, LEGISLAÇÃO E JUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAUL FERNANDES\nPUBLICAÇÃO: MARÇO 1966\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SINVAL BOAVENTURA\nPUBLICAÇÃO: NÃO CONSTA\nDEVOLVIDO AO EXECUTIVO UMA VEZ QUE SUA APRECIAÇÃO NÃO FOI\nCONCLUÍDA NO PRAZO DE 45 DIAS, NOS TERMOS DO ART. 29 DA\nCONSTITUIÇÃO DO ESTADO, MODIFICADO PELA LEI CONSTITUCIONAL 14.\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 6 4 1966\nVETO PARCIAL REJEITADO EM 27 6 1966\nPUBLICAÇÃO DA PARTE VETADA: 6 7 1966"")",list(),list(),"list(descricao = ""MSG 1029 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4131/1966,LEI 4131 1966 - LEI ORDINÁRIA,PRL 4589 1966,NA
Remissivo,PROJETO DE LEI,PL,3520,1966,DEPUTADO JOÃO NAVARRO                      PTB,"CONSIDERA DE UTILIDADE PÚBLICA A SOCIEDADE PRÓ-MELHORAMENTOS BAIRRO
SÃO MATEUS, DE JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-01-29,000151601,PL. 3520 1966 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,NA,20120302,1512,rosanacf,1966-01-27,"list(passo = 1, data = ""1966-01-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966.\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19670131,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PTB"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3519,1966,GOVERNADOR JOSÉ DE MAGALHÃES PINTO,CRIA UM COLÉGIO ESTADUAL NA CIDADE DE JOÃO MONLEVADE.,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, JOÃO
MONLEVADE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-01-27,000151602,PL. 3519 1966 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,LEI 4106 1966 - LEI ORDINÁRIA,20131024,1730,rosanacf,1966-01-26,"list(passo = 1, data = ""1966-01-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 2 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1966, COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 3 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 3 1966\nCOMISSÕES:\nCONSTITUIÇÃO, LEGISLAÇÃO E JUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: ILEGÍVEL\nPUBLICAÇÃO: MARÇO 1966\nFINANÇAS, ORÇAMENTO E TOMADA DE CONTAS E DE EDUCAÇÃO E CULTURA -\nREUNIÃO CONJUNTA.\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: MARÇO 1966\nFINANÇAS, ORÇAMENTO E TOMADA DE CONTAS\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: MARÇO 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: ILEGÍVEL\nPUBLICAÇÃO: MARÇO 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 3 1966"")",list(),list(),"list(descricao = ""MSG 1028 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4106/1966,LEI 4106 1966 - LEI ORDINÁRIA,PRL 4588 1966,NA
