dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,legislacaoCitada,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,477,1976,DEPUTADO CÍCERO DUMONT                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO DOS ADVOGADOS DE MINAS GERAIS,
DE BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-29,000147736,PL. 477 1976 - PROJETO DE LEI,351,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6802 1976 - LEI ORDINÁRIA,20120305,1612,rosanacf,1976-04-27,"list(passo = 1, data = ""1976-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 5 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 14 5 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 4 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 11 6 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6802/1976,LEI 6802 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,476,1976,DEPUTADA JÚNIA MARISE                      MDB,"DECLARA DE UTILIDADE PÚBLICA O EDUCANDÁRIO SÃO JOÃO BATISTA, DE
ITAPECERICA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-29,000147737,PL. 476 1976 - PROJETO DE LEI,1684,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6844 1976 - LEI ORDINÁRIA,20120305,1612,rosanacf,1976-04-27,"list(passo = 1, data = ""1976-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 6 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 26 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 7 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAPECERICA.","list(id = 1684, nome = ""DEPUTADA JÚNIA MARISE"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6844/1976,LEI 6844 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,475,1976,DEPUTADA JÚNIA MARISE                      MDB,"DECLARA DE UTILIDADE PÚBLICA A BIBLIOTECA ANTÔNIO PERDIGÃO - ARQUIVO DA
CIDADE DE CONSELHEIRO LAFAIETE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-29,000147738,PL. 475 1976 - PROJETO DE LEI,1684,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6900 1976 - LEI ORDINÁRIA,20120305,1611,rosanacf,1976-04-27,"list(passo = 1, data = ""1976-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 9 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 17 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 27 9 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 7 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 10 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONSELHEIRO LAFAIETE.","list(id = 1684, nome = ""DEPUTADA JÚNIA MARISE"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6900/1976,LEI 6900 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,474,1976,DEPUTADO VICENTE GUABIROBA                 ARENA,"AUTORIZA O PODER EXECUTIVO A CONSTRUIR UMA BARRAGEM NO RIO DA
PALHA, EM DIAMANTINA.","MEIO AMBIENTE
ENERGIA",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-29,000147739,PL. 474 1976 - PROJETO DE LEI,1464,DELIBERAÇÃO DE PLENÁRIO,"MEIO AMBIENTE
ENERGIA ELÉTRICA",LEI 6848 1976 - LEI ORDINÁRIA,20131017,1721,rosanacf,1976-04-27,"list(passo = 1, data = ""1976-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 6 1976\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUMBERTO ALMEIDA\nPUBLICAÇÃO: 5 6 1976\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 5 6 1976\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 24 7 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 4 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 8 1976"")",list(),list(),NULL,N,NA,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6848/1976,LEI 6848 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,473,1976,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"FIXA EM 50 ANOS O LIMITE MÁXIMO DE IDADE PARA INGRESSO NO
SERVIÇO PÚBLICO ESTADUAL E DÁ OUTRAS PROVIDÊNCIAS.",NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1976-04-29,000147740,PL. 473 1976 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1976-04-27,"list(passo = 1, data = ""1976-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 6 7 1977\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAIMUNDO ALBERGARIA\nPUBLICAÇÃO: 6 7 1977\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SÉRGIO FERRARA\nPUBLICAÇÃO: 6 7 1977\nRETIRADO PELO AUTOR, EM 17 5 1978."")",list(),list(),NULL,N,NA,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,472,1976,DEPUTADO JOSÉ HONÓRIO                      PDS,"MODIFICA A DENOMINAÇÃO DA ESCOLA ESTADUAL DE PINHAL, MUNICÍPIO DE
AIURUOCA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-27,000147741,PL. 472 1976 - PROJETO DE LEI,787,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 6952 1976 - LEI ORDINÁRIA,20120514,1706,rosanacf,1976-04-23,"list(passo = 1, data = ""1976-04-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 11 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GOMES MOREIRA\nPUBLICAÇÃO: 11 11 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 24 11 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1976"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, AIURUOCA.","list(id = 787, nome = ""DEPUTADO JOSÉ HONÓRIO"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6952/1976,LEI 6952 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,471,1976,DEPUTADO CÍCERO DUMONT                     ARENA,"DÁ NOVA REDAÇÃO AO ART. 3 DA LEI 5999, DE 2 10 1972 (PRORROGA O PRAZO
PARA LEVANTAMENTO DO NÚMERO DE ELEITORES, A FIM DE FIXAR O NÚMERO DE
VEREADORES PARA AS CÂMARAS MUNICIPAIS).",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147742,PL. 471 1976 - PROJETO DE LEI,351,DELIBERAÇÃO DE PLENÁRIO,"ADMINISTRAÇÃO MUNICIPAL
ELEIÇÃO",LEI 6796 1976 - LEI ORDINÁRIA,20170808,1410,malves,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 5 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 5 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 4 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 11 6 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 6 1976"")",list(),list(),NULL,N,"PRORROGAÇÃO, PRAZO, LEVANTAMENTO, QUANTIDADE, ELEITOR, OBJETIVO,
FIXAÇÃO, NÚMERO, VEREADOR, CÂMARA MUNICIPAL.","list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",LEI 5999 1972 - LEI ORDINÁRIA,NA,NA,/legislacao/mineira/LEI/6796/1976,LEI 6796 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,470,1976,DEPUTADO EUCLIDES CINTRA                   PDS,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE PROMOÇÃO HUMANA SANTA
TEREZINHA - CEPROHUMANA, DE ITAJUBÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147743,PL. 470 1976 - PROJETO DE LEI,295,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6811 1976 - LEI ORDINÁRIA,20120305,1609,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 5 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO\nPUBLICAÇÃO: 14 5 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 7 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAJUBÁ.","list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6811/1976,LEI 6811 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,469,1976,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO OPERÁRIO BAMBUIENSE, DE BAMBUÍ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-04-24,000147744,PL. 469 1976 - PROJETO DE LEI,1187,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,NA,20120305,1608,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""ANEXADO AO PROJETO DE LEI 421 1976, DE ACORDO COM O ART. 168,\nPARÁGRAFO ÚNICO, DO REGIMENTO INTERNO, EM 5 5 1976.\nPL 421 1976: TRANSFORMADO NA LEI 6785 1976."")","list(expressao = ""(PL adj '421' adj 1976[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 421 1976"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27421%27+adj+1976%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 421, ano = 1976)",list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BAMBUÍ.","list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,468,1976,DEPUTADO CHRISTOVAM CHIARADIA              ARENA,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ALFREDO OLIVOTTI À ESCOLA ESTADUAL
DE PRIMEIRO GRAU, DE EXTREMA, ANTIGO GINÁSIO ESTADUAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147745,PL. 468 1976 - PROJETO DE LEI,1177,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 6877 1976 - LEI ORDINÁRIA,20120514,1707,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 8 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 9 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 13 8 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 27 8 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 14 9 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 9 1976"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, EXTREMA.","list(id = 1177, nome = ""DEPUTADO CHRISTOVAM CHIARADIA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6877/1976,LEI 6877 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,467,1976,DEPUTADO CHRISTOVAM CHIARADIA              ARENA,"DECLARA DE UTILIDADE PÚBLICA O HOSPITAL NOSSA SENHORA DA PIEDADE, DE
ELÓI MENDES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147746,PL. 467 1976 - PROJETO DE LEI,1177,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6839 1976 - LEI ORDINÁRIA,20120305,1557,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 11 6 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO PINTO RIBEIRO\nPUBLICAÇÃO: 24 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 4 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 7 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ELÓI MENDES.","list(id = 1177, nome = ""DEPUTADO CHRISTOVAM CHIARADIA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6839/1976,LEI 6839 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,466,1976,DEPUTADO CYRO MACIEL                       PDS,"AUTORIZA O PODER EXECUTIVO A TROCAR IMÓVEL DE SUA PROPRIEDADE
COM A PARÓQUIA DE VIÇOSA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147747,PL. 466 1976 - PROJETO DE LEI,287,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6821 1976 - LEI ORDINÁRIA,19980101,NA,Carga,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 5 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 5 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 4 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 4 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1976"")",list(),list(),NULL,N,NA,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6821/1976,LEI 6821 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,465,1976,DEPUTADO CARLOS ELOY                       ARENA,DECLARA DE UTILIDADE PÚBLICA A CORPORAÇÃO MUSICAL DE JOÃO MONLEVADE.,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147748,PL. 465 1976 - PROJETO DE LEI,708,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6795 1976 - LEI ORDINÁRIA,20120305,1557,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 5 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 31 5 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 6 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 14 5 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 22 5 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 4 6 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JOÃO MONLEVADE.","list(id = 708, nome = ""DEPUTADO CARLOS ELOY"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6795/1976,LEI 6795 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,464,1976,GOVERNADOR DO ESTADO,"ALTERA O INCISO IV DO ART. 4 DA LEI 6265, DE 18 12 1973, E DÁ
OUTRAS PROVIDÊNCIAS (SUBVENÇÕES).",FINANÇAS PÚBLICAS,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-04-24,000147749,PL. 464 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,SUBVENÇÃO,LEI 6776 1976 - LEI ORDINÁRIA,20131017,1723,rosanacf,1976-04-22,"list(passo = 1, data = ""1976-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 5 1976, COM A EMENDA 1\nEMENDA PUBLICADA NO DL EM 29 4 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 5 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 11 5 1976\nVOLTOU ÀS COMISSÕES DE ACORDO COM O ART. 13, PARÁGRAFO SEGUNDO,\nDO REGIMENTO INTERNO.\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 19 5 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 27 5 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 6 1976"")",list(),list(),"list(descricao = ""MSG 219 1976"")",N,NA,NULL,LEI 6265 1973 - LEI ORDINÁRIA,NA,NA,/legislacao/mineira/LEI/6776/1976,LEI 6776 1976 - LEI ORDINÁRIA
