dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,1235,1969,DEPUTADO EDGARD DE VASCONCELOS             ARENA,"DECLARA DE UTILIDADE PÚBLICA A ACADEMIA MUNICIPALISTA DE LETRAS
DE MINAS GERAIS, COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1969-09-06,000150053,PL. 1235 1969 - PROJETO DE LEI,941,UTILIDADE PÚBLICA,NA,NA,20120224,1620,rosanacf,1969-09-04,"list(passo = 1, data = ""1969-09-04"", local = ""PLENÁRIO"", historico = ""ANEXADO AO PROJETO DE LEI 1178 1969, POR TRATAR DE ASSUNTO\nIDÊNTICO.\nPL 1178 1969: TRANSFORMADO NA LEI 5274 1969."")","list(expressao = ""(PL adj 1178 adj 1969[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1178 1969"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1178+adj+1969%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1178, ano = 1969)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 941, nome = ""DEPUTADO EDGARD DE VASCONCELOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1234,1969,DEPUTADO JOÃO NAVARRO                      ARENA,"DÁ AO COLÉGIO ESTADUAL DE SABARÁ A DENOMINAÇÃO DE PROFESSOR ZOROASTRO
VIANA PASSOS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SABARÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-09-05,000150054,PL. 1234 1969 - PROJETO DE LEI,311,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,LEI 5368 1969 - LEI ORDINÁRIA,20120409,1513,rosanacf,1969-09-03,"list(passo = 1, data = ""1969-09-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 11 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 11 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 1 11 1969\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 13 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 20 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),NULL,N,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5368/1969,LEI 5368 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1233,1969,DEPUTADO GENIVAL TOURINHO                  MDB,"DÁ ÀS ESCOLAS COMBINADAS DO POVOADO ERMIDINHA, DE MONTES CLAROS,
A DENOMINAÇÃO DE ESCOLAS COMBINADAS CAIO LAFETÁ.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTES CLAROS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-09-05,000150055,PL. 1233 1969 - PROJETO DE LEI,1413,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,LEI 5389 1969 - LEI ORDINÁRIA,20120409,1512,rosanacf,1969-09-03,"list(passo = 1, data = ""1969-09-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 13 11 1969\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 20 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),NULL,N,NA,"list(id = 1413, nome = ""DEPUTADO GENIVAL TOURINHO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/5389/1969,LEI 5389 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1232,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 290.016,10 À
SECRETARIA DA VIAÇÃO E OBRAS PÚBLICAS.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA VIAÇÃO E OBRAS
PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-09-04,000150056,PL. 1232 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5283 1969 - LEI ORDINÁRIA,20101209,1540,m17461,1969-09-02,"list(passo = 1, data = ""1969-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 15 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 12 9 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 12 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1969"")",list(),list(),"list(descricao = ""MSG 453 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5283/1969,LEI 5283 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1231,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$494.598,74 À
SECRETARIA DA VIAÇÃO E OBRAS PÚBLICAS.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA VIAÇÃO E OBRAS
PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-09-04,000150057,PL. 1231 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5284 1969 - LEI ORDINÁRIA,20101209,1539,m17461,1969-09-02,"list(passo = 1, data = ""1969-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 15 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 12 9 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 12 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1969"")",list(),list(),"list(descricao = ""MSG 452 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5284/1969,LEI 5284 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1228,1969,DEPUTADO EUCLIDES CINTRA                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO FACULDADE DE FILOSOFIA,
CIÊNCIAS E LETRAS DE DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-09-02,000150060,PL. 1228 1969 - PROJETO DE LEI,295,UTILIDADE PÚBLICA,NA,LEI 5287 1969 - LEI ORDINÁRIA,20120224,1615,rosanacf,1969-08-29,"list(passo = 1, data = ""1969-08-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 17 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 13 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 9 1969\nSANCIONADO\nPUBLICAÇÃO: 4 10 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5287/1969,LEI 5287 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1227,1969,DEPUTADO JARBAS MEDEIROS                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O GINÁSIO SÃO PASCOAL, DE BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-30,000150061,PL. 1227 1969 - PROJETO DE LEI,741,UTILIDADE PÚBLICA,NA,LEI 5289 1969 - LEI ORDINÁRIA,20120224,1613,rosanacf,1969-08-28,"list(passo = 1, data = ""1969-08-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 6 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 18 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 741, nome = ""DEPUTADO JARBAS MEDEIROS"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5289/1969,LEI 5289 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1224,1969,DEPUTADO JARBAS MEDEIROS                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""CASA DA CRIANÇA"", DE SÃO GONÇALO DO
SAPUCAÍ.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO GONÇALO DO SAPUCAÍ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-30,000150062,PL. 1224 1969 - PROJETO DE LEI,741,UTILIDADE PÚBLICA,NA,LEI 5269 1969 - LEI ORDINÁRIA,20120224,1610,rosanacf,1969-08-28,"list(passo = 1, data = ""1969-08-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 11 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 6 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 9 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 741, nome = ""DEPUTADO JARBAS MEDEIROS"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5269/1969,LEI 5269 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1222,1969,DEPUTADO PAULINO CÍCERO                    ARENA,PRORROGA O PRAZO DE VALIDADE DE CONCURSO. (PROMOTOR DE JUSTIÇA).,NA,"PRORROGAÇÃO, PRAZO, VALIDADE, CONCURSO PÚBLICO, PROMOTOR DE JUSTIÇA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-29,000150065,PL. 1222 1969 - PROJETO DE LEI,751,"MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS (MPMG)
CONCURSO PÚBLICO",NA,LEI 5320 1969 - LEI ORDINÁRIA,20130612,1443,vitoria,1969-08-27,"list(passo = 1, data = ""1969-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 10 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 10 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 10 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 3 10 1969\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 3 10 1969\nSERVIÇO PÚBLICO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 17 10 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 10 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 11 1969"")",list(),list(),NULL,N,NA,"list(id = 751, nome = ""DEPUTADO PAULINO CÍCERO"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5320/1969,LEI 5320 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1221,1969,GOVERNADOR DO ESTADO,"ATRIBUI NOVA DENOMINAÇÃO AO GINÁSIO ESTADUAL DA CIDADE DE RIO ACIMA.
(""ORESTES GIANNETTI"").",NA,"ALTERAÇÃO, DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, RIO ACIMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-29,000150066,PL. 1221 1969 - PROJETO DE LEI,,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,LEI 5273 1969 - LEI ORDINÁRIA,20120409,1510,rosanacf,1969-08-27,"list(passo = 1, data = ""1969-08-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 11 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 9 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 6 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 9 1969"")",list(),list(),"list(descricao = ""MSG 450 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5273/1969,LEI 5273 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1220,1969,DEPUTADO EURÍPEDES CRAIDE                  MDB,"DÁ DENOMINAÇÃO DE JOÃO ALVARENGA ÀS ESCOLAS REUNIDAS DO DISTRITO DE
JUBAÍ, MUNICÍPIO DE CONQUISTA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CONQUISTA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-28,000150070,PL. 1220 1969 - PROJETO DE LEI,1187,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,LEI 5374 1969 - LEI ORDINÁRIA,20120409,1509,rosanacf,1969-08-26,"list(passo = 1, data = ""1969-08-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 8 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 11 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 11 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 1 11 1969\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 13 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 20 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1969"")",list(),list(),NULL,N,NA,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/5374/1969,LEI 5374 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1216,1969,DEPUTADO PAULINO CÍCERO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO BENEFICENTE DOS EMPREGADOS DA
MANNESMANN, COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-28,000150071,PL. 1216 1969 - PROJETO DE LEI,751,UTILIDADE PÚBLICA,NA,LEI 5447 1970 - LEI ORDINÁRIA,20120224,1600,rosanacf,1969-08-26,"list(passo = 1, data = ""1969-08-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 8 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 5 1970"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 751, nome = ""DEPUTADO PAULINO CÍCERO"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5447/1970,LEI 5447 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1215,1969,DEPUTADO GERARDO RENAULT                   ARENA,"ALTERA A REDAÇÃO DO PARÁGRAFO ÚNICO DO ART. 1 DA LEI 4689,
DE 14 12 1967. (TRATA DA INSTALAÇÃO DE EMPRESAS DE TRANSPORTE
PESADO EM TERRENOS AFORADOS NAS CIDADES INDUSTRIAIS).",NA,"ALTERAÇÃO, LEI ESTADUAL, CONCESSÃO, ENFITEUSE, ÁREA INDUSTRIAL,
INSTALAÇÃO, INDÚSTRIA.
ALTERAÇÃO, DISPOSITIVOS, INSTALAÇÃO, EMPRESA DE TRANSPORTE
RODOVIÁRIO,
ENFITEUSE, ÁREA INDUSTRIAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1969-08-27,000150073,PL. 1215 1969 - PROJETO DE LEI,1176,INDÚSTRIA,LEI 4689 1967 - LEI ORDINÁRIA,NA,20171004,1212,zigoni,1969-08-25,"list(passo = 1, data = ""1969-08-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 9 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 9 1969\nAGRICULTURA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 25 9 1969\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 25 9 1969\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1214,1969,DEPUTADO GERALDO QUINTÃO                   ARENA,"ALTERA O PARÁGRAFO SEGUNDO DO ART. 97, DA LEI 4337, DE 30 12
1966, SOBRE LOCAL DE RECOLHIMENTO DO IMPOSTO DE TRANSMISSÃO
""CAUSA-MORTIS"". (O RECOLHIMENTO DO IMPOSTO FAR-SE-Á NA COLETORIA
DA SEDE DA COMARCA EM QUE SE ESTIVER PROCEDENDO AO INVENTÁRIO).",NA,"ALTERAÇÃO, LEI ESTADUAL, IMPOSTO ESTADUAL, TAXA ESTADUAL, CONTRIBUIÇÃO
DE MELHORIA.
ALTERAÇÃO, DISPOSITIVOS, DEFINIÇÃO, LOCAL, RECOLHIMENTO, IMPOSTO DE
TRANSMISSÃO CAUSA MORTIS.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-27,000150074,PL. 1214 1969 - PROJETO DE LEI,750,TRIBUTOS,LEI 4337 1966 - LEI ORDINÁRIA,NA,20130612,1442,vitoria,1969-08-25,"list(passo = 1, data = ""1969-08-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 9 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 10 10 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 25 9 1969\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 25 9 1969\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 3 10 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 10 1969\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 25 10 1969"")",list(),list(),NULL,N,NA,"list(id = 750, nome = ""DEPUTADO GERALDO QUINTÃO"", partido = ""ARENA"")",NA,NA,NA,NA,PRL 5837 1969,NA
Remissivo,PROJETO DE LEI,PL,1213,1969,DEPUTADO CÍCERO DUMONT                     ARENA,"DÁ DENOMINAÇÃO AO POSTO DE SAÚDE DA CIDADE DE FRANCISCO DUMONT.
(""MARIA LÚCIA"").",NA,"DENOMINAÇÃO, POSTO DE SAÚDE, MUNICÍPIO, FRANCISCO DUMONT.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-08-26,000150075,PL. 1213 1969 - PROJETO DE LEI,351,PRÓPRIO PÚBLICO,NA,LEI 5319 1969 - LEI ORDINÁRIA,20120409,1506,rosanacf,1969-08-22,"list(passo = 1, data = ""1969-08-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 10 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 10 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 16 10 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 10 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 11 1969"")",list(),list(),NULL,N,NA,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5319/1969,LEI 5319 1969 - LEI ORDINÁRIA,NA,NA
